date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-12-14 00:00:00,6.9,6.5,7.4,0.4,,,10,,1021.7,
2023-12-15 00:00:00,7.9,6.6,9.7,0.5,,,4.4,,1036.6,
2023-12-16 00:00:00,5.1,1.6,10.5,0,,,1.8,,1042.9,
2023-12-17 00:00:00,2.7,-0.4,8.4,0,,,4.3,,1039.3,
2023-12-18 00:00:00,1,-0.8,2.3,0,,,6.6,,1036,
2023-12-19 00:00:00,5.8,2.6,9.1,2,,,13.1,,1026.3,
2023-12-20 00:00:00,7.3,4.5,9.3,0,,,11,,1023.4,
2023-12-21 00:00:00,10.1,8.6,11.2,1.9,,,18.5,,1014.2,
2023-12-22 00:00:00,9.6,8,10.8,2.9,,,15.8,,1017.4,
2023-12-23 00:00:00,9.6,8.2,11.4,0.1,,,16.5,,1020.3,
2023-12-24 00:00:00,10.4,8.8,11.8,0.1,,,18.5,,1016.8,
2023-12-25 00:00:00,10.9,10.3,11.4,0,,,17.3,,1016.2,
2023-12-26 00:00:00,9.9,9.3,10.5,0.3,,,12.4,,1019,
2023-12-27 00:00:00,8.7,6.8,9.8,0.9,,,14.2,,1016.6,
2023-12-28 00:00:00,9.6,8.5,10.8,0,,,16.7,,1016.7,
2023-12-29 00:00:00,9.5,8.2,10.7,3.1,,,18.1,,1015.6,
2023-12-30 00:00:00,8.7,6.9,10.2,0.4,,,12.3,,1014.1,
2023-12-31 00:00:00,8.6,6.9,10,1.3,,,21.5,,1001.9,
2024-01-01 00:00:00,7.2,4.7,9.5,6.2,,,15,,1009.2,
2024-01-02 00:00:00,10.4,9.6,11.3,20.9,,,25.5,,998.4,
2024-01-03 00:00:00,10,8,11.3,7.5,,,20.8,,999.8,
2024-01-04 00:00:00,8.6,6.3,10.3,0.8,,,15,,1006.1,
2024-01-05 00:00:00,6.8,4.6,9.3,0.6,,,11.5,,1004.3,
2024-01-06 00:00:00,4.7,3.5,6.4,0.2,,,9.5,,1013.5,
2024-01-07 00:00:00,2.6,0.9,3.7,0,,,13.6,,1021.4,
2024-01-08 00:00:00,-1.9,-2.7,0.1,0.3,,,14.2,,1027.1,
2024-01-09 00:00:00,-2.9,-3.4,-2.4,0.8,,,10.3,,1026.4,
2024-01-10 00:00:00,-1.9,-3.1,0.3,0,,,7.9,,1025.9,
2024-01-11 00:00:00,-1.2,-3.1,1.5,0,,,10.4,,1031.3,
2024-01-12 00:00:00,0.8,-1.6,2.1,0,,,10.5,,1033.4,
2024-01-13 00:00:00,-2,-3.2,-0.9,0,,,4.2,,1027.4,
2024-01-14 00:00:00,-3.1,-4.2,-1.1,0,,,5,,1016.3,
2024-01-15 00:00:00,0.4,-3.4,4.7,0.3,,,6.7,,1011.6,
2024-01-16 00:00:00,-2,-6.2,2.9,0,,,2.7,,1010.8,
2024-01-17 00:00:00,0.8,-1,3.9,,,,6.6,,990.8,
2024-01-18 00:00:00,-0.2,-2.5,2.1,,,,8.7,,1003.2,
2024-01-19 00:00:00,-1.3,-5.9,3.6,0,,,3.5,,1023.7,
2024-01-20 00:00:00,-1.4,-4.8,2.8,0,,,6,,1029.4,
2024-01-21 00:00:00,3.2,-1.1,8.5,,,,18,,1023.7,
2024-01-22 00:00:00,10.1,8.1,12.3,,,,21.5,,1018.3,
2024-01-23 00:00:00,8.8,6.7,12.8,,,,15.2,,1028.6,
2024-01-24 00:00:00,12.8,11.2,13.9,,,,15.3,,1029.5,
2024-01-25 00:00:00,10.7,9.6,12.5,,,,6,,1030.4,
2024-01-26 00:00:00,9,0.3,11.4,,,,10.9,,1031.2,
2024-01-27 00:00:00,2.5,-1.9,7.5,0,,,3.7,,1035.6,
2024-01-28 00:00:00,4.3,0.7,8.6,0,,,5.5,,1027.2,
2024-01-29 00:00:00,9.2,5.6,12.9,0,,,8,,1027.2,
2024-01-30 00:00:00,9.7,5.9,11.8,3,,,7.4,,1030.8,
2024-01-31 00:00:00,6.7,3.8,9.5,0,,,5.3,,1034.5,
2024-02-01 00:00:00,9.1,5.8,10.9,,,,7.4,,1033.6,
2024-02-02 00:00:00,5.5,2.2,8.6,,,,8.7,,1035.6,
2024-02-03 00:00:00,8.9,7.8,9.8,,,,8.3,,1033,
2024-02-04 00:00:00,8.9,8.4,9.5,,,,11.1,,1031.4,
2024-02-05 00:00:00,7.7,6.6,8.8,0,,,12.1,,1027.8,
2024-02-06 00:00:00,9.1,6.6,11.4,,,,16.9,,1020.4,
2024-02-07 00:00:00,10.8,10.3,11.8,,,,18.2,,1008.8,
2024-02-08 00:00:00,11.5,9.7,12.7,,,,16.6,,998.2,
2024-02-09 00:00:00,10.7,9.6,12.7,,,,16.2,,986,
2024-02-10 00:00:00,7.9,6,9.8,6,,,11.2,,985.6,
2024-02-11 00:00:00,8,6.6,9.8,,,,18.4,,993.5,
2024-02-12 00:00:00,6.4,3.6,10.2,,,,8.6,,1008,
2024-02-13 00:00:00,6.2,1.5,9.7,,,,9.5,,1018.7,
2024-02-14 00:00:00,11.5,8.9,14.1,,,,11.5,,1019.7,
2024-02-15 00:00:00,13.4,9.1,17.9,,,,8.1,,1013.5,
2024-02-16 00:00:00,12.4,9.9,14.9,,,,12.3,,1017.3,
2024-02-17 00:00:00,10.6,8.5,13.9,0,,,4.8,,1032.7,
2024-02-18 00:00:00,9.2,7.1,11.6,,,,10.3,,1031.2,
2024-02-19 00:00:00,9.7,7.7,10.8,,,,9.4,,1032.5,
2024-02-20 00:00:00,7.4,6,9.9,0,,,7.5,,1031.5,
2024-02-21 00:00:00,8.2,6.4,10.5,,,,14.7,,1016.9,
2024-02-22 00:00:00,10.3,5.1,12.6,26.2,,,20.6,,994.2,
2024-02-23 00:00:00,5.2,3.6,8,,,,14.4,,994.8,
2024-02-24 00:00:00,4.8,2.7,8,,,,13.9,,999.7,
2024-02-25 00:00:00,6,4.3,7.5,,,,12,,996.8,
2024-02-26 00:00:00,6.9,4.9,8.7,,,,14.6,,996.9,
2024-02-27 00:00:00,5.8,4,8.9,1,,,15.1,,1017.4,
2024-02-28 00:00:00,5.4,-0.3,9.4,0,,,6.4,,1022.8,
2024-02-29 00:00:00,8.8,6.7,10,,,,12.8,,1010.5,
2024-03-01 00:00:00,6.6,3.9,10.8,,,,14.9,,1002,
2024-03-02 00:00:00,5.6,4.3,7.4,,,,10.2,,997.2,
2024-03-03 00:00:00,5.4,2.4,8.4,,,,5.1,,1003.1,
2024-03-04 00:00:00,5.5,-0.8,10.6,,,,5.6,,1012.4,
2024-03-05 00:00:00,6.5,3.9,9.4,,,,11,,1014.2,
2024-03-06 00:00:00,6.4,3.8,9.5,,,,4.6,,1021.1,
2024-03-07 00:00:00,6.9,1,12.8,0,,,9.1,,1017.9,
2024-03-08 00:00:00,8.1,3,12.9,0,,,12.6,,1004.2,
2024-03-09 00:00:00,7.9,4.9,12.9,,,,8.4,,995,
2024-03-10 00:00:00,7.4,5.4,9.8,,,,4.3,,995.2,
2024-03-11 00:00:00,7.7,4.5,11.8,,,,9,,1006.8,
2024-03-12 00:00:00,9,6.4,11.5,,,,10.8,,1017.3,
2024-03-13 00:00:00,10.8,8.7,12.7,0,,,8.9,,1018.2,
2024-03-14 00:00:00,11.5,5.5,17.5,0,,,8,,1012.6,
2024-03-15 00:00:00,13.1,11.7,16.1,,,,16.3,,1012.1,
2024-03-16 00:00:00,11.4,8.9,14,,,,9,,1021.3,
2024-03-17 00:00:00,11.5,9.5,15.2,4.5,,,6.4,,1019.4,
2024-03-18 00:00:00,13,9.6,16.1,,,,5.4,,1017.5,
2024-03-19 00:00:00,11.5,6.9,16.9,0,,,3.1,,1018.4,
2024-03-20 00:00:00,12.7,5.8,20.3,0,,,2.2,,1018.1,
2024-03-21 00:00:00,13.3,8.1,18.9,0,,,4.5,,1025.2,
2024-03-22 00:00:00,11.1,7,16.7,,,,6.8,,1020.3,
2024-03-23 00:00:00,6.7,4.4,10.4,,,,14.9,,1016.8,
2024-03-24 00:00:00,6.8,3.6,11.1,,,,13.5,,1013.9,
2024-03-25 00:00:00,7.3,0.8,12.5,0,,,9,,1002.8,
2024-03-26 00:00:00,8.9,4.5,11.7,,,,11.2,,989.1,
2024-03-27 00:00:00,7.2,4.2,11.6,,,,16.4,,986.7,
2024-03-28 00:00:00,8,4.3,10.9,2.6,,,31.8,,987.6,
2024-03-29 00:00:00,9.6,6.6,13.4,5.2,,,17.7,,993.5,
2024-03-30 00:00:00,8.6,5.9,12.1,7.4,,,10.8,,996.6,
2024-03-31 00:00:00,9.2,5,14.5,6.7,,,13.8,,993,
2024-04-01 00:00:00,9.1,5.7,13.6,,,,17.8,,998.5,
2024-04-02 00:00:00,9.8,7,12.5,1.4,,,22.1,,1009,
2024-04-03 00:00:00,12.3,9.4,15.7,,,,19.6,,1007.4,
2024-04-04 00:00:00,13.8,9.7,18,,,,26.7,,1010.6,
2024-04-05 00:00:00,15.1,12.9,17.3,,,,12.8,,1010.8,
2024-04-06 00:00:00,17.4,13.4,22.1,0,,,11.8,,1009.2,
2024-04-07 00:00:00,14.9,11.6,17.1,,,,10.3,,1014.4,
2024-04-08 00:00:00,14.4,10.4,21.3,4.7,,,10.8,,1007.4,
2024-04-09 00:00:00,9.5,7.5,12,,,,18.6,,1015.8,
2024-04-10 00:00:00,10.3,4.9,15.9,0,,,8.1,,1029.8,
2024-04-11 00:00:00,14,10.6,17.5,0.1,,,7,,1032.8,
2024-04-12 00:00:00,15.8,9,22.1,0,,,5.7,,1032.3,
2024-04-13 00:00:00,17.8,10.4,24.6,0,,,8.3,,1026.3,
2024-04-14 00:00:00,14.4,9.4,18.4,0,,,8.7,,1023.5,
2024-04-15 00:00:00,9.6,6.3,13,,,,16.6,,1016,
2024-04-16 00:00:00,8.5,5.8,12.3,,,,15.6,,1014.1,
2024-04-17 00:00:00,7.1,4.3,10.5,,,,9.8,,1015.9,
2024-04-18 00:00:00,7.2,2.8,12.9,,,,8.1,,1020.9,
2024-04-19 00:00:00,9.1,7.3,11,,,,13.5,,1019.7,
2024-04-20 00:00:00,6.7,3.3,10.2,0.2,,,10.9,,1025.2,
2024-04-21 00:00:00,6,1.4,10.7,1.2,,,11.5,,1025.7,
2024-04-22 00:00:00,6.4,2.4,9.8,,,,11.6,,1025.2,
2024-04-23 00:00:00,6.4,1.2,11.1,0,,,10.9,,1021.4,
2024-04-24 00:00:00,7.3,5.5,9.1,0.5,,,10.6,,1016.2,
2024-04-25 00:00:00,7.6,0.2,12.4,0,,,6.6,,1008.7,
2024-04-26 00:00:00,10.5,4.7,14.5,2.9,,,8.1,,1003.6,
2024-04-27 00:00:00,11.2,8.8,14.2,,,,8.2,,1001.9,
2024-04-28 00:00:00,11.2,9.1,15.6,,,,14.9,,1008.5,
2024-04-29 00:00:00,11.9,6.1,16.3,0,,,7.5,,1018.1,
2024-04-30 00:00:00,13.1,11,16.5,,,,7.9,,1013.8,
2024-05-01 00:00:00,14.1,9.9,18.1,4.9,,,10,,1006.1,
2024-05-02 00:00:00,10.6,9.6,12.4,,,,12,,1004.8,
2024-05-03 00:00:00,11.2,7.4,16.1,,,,11.3,,1013.3,
2024-05-04 00:00:00,9.9,5.5,13.6,,,,6.1,,1012.1,
2024-05-05 00:00:00,12.5,9,16.3,,,,7.1,,1009.6,
2024-05-06 00:00:00,13.1,9.8,17.2,,,,11.3,,1008.3,
2024-05-07 00:00:00,13,7.9,18.2,0,,,8.1,,1018.1,
2024-05-08 00:00:00,11.4,7.7,16.4,0,,,9.8,,1027.5,
2024-05-09 00:00:00,13.3,7.5,19.9,0,,,8.6,,1026.1,
2024-05-10 00:00:00,17.3,11.3,23.2,0,,,10.4,,1021.5,
2024-05-11 00:00:00,19.1,11.9,25.6,0,,,8.5,,1017.7,
2024-05-12 00:00:00,18.6,12.5,27,8.5,,,6.2,,1013.5,
2024-05-13 00:00:00,17.2,14.3,21.3,0,,,9.6,,1010,
2024-05-14 00:00:00,14.6,12.8,17.9,,,,8.7,,1003.8,
2024-05-15 00:00:00,14.9,11,19.2,1,,,8.7,,1005.5,
2024-05-16 00:00:00,14.3,11.3,18.4,0.6,,,9.4,,1006.2,
2024-05-17 00:00:00,14.3,8.2,18.8,,,,5.2,,1009.9,
2024-05-18 00:00:00,15.1,10.3,19.8,,,,6,,1012.2,
2024-05-19 00:00:00,15.3,12,19.7,0.7,,,6.4,,1012.8,
2024-05-20 00:00:00,15.1,11.5,20.1,12.5,,,8.6,,1010.5,
2024-05-21 00:00:00,14.3,12.2,18.3,,,,6.4,,1008.1,
